datetime,bp,co,no,no2,nox,out_rh,out_t,pm25t,uvpm
2019-07-19T00:00:00,729,0.3106,1.5,6.9,8.6,75.8,27.6,16,1318
2019-10-07T00:00:00,732.4,0.6381,12.6,13.1,25.9,95,13.4,5,1070
2017-11-28T00:00:00,733.1,0.3165,3.5,16.1,19.7,50.9,11,12,1351
2016-09-17T00:00:00,730.5,0.3566,0.3,5.2,5.6,75.2,22.9,13,1068
2018-03-26T00:00:00,740,0.1917,0.5,5.2,5.9,56.5,4.9,5,360
2018-06-03T00:00:00,724.8,0.3278,2.1,5.9,8,80.3,21.9,11,773
2016-07-13T00:00:00,729.2,0.2634,1.5,5.4,6.8,69.9,27.1,15,1036
2016-05-25T00:00:00,731.4,0.7294,4.5,17,21.6,55.2,22,26,1946
2016-01-26T00:00:00,727.2,0.4112,3.4,11.1,14.6,67.9,5.9,11,852
2017-06-29T00:00:00,730,0.368,1.1,8.2,9.5,63.2,23.3,14,1162
2019-03-31T00:00:00,728.3,0.3143,2.7,4.2,7,74.9,1.1,4,257
2019-03-07T00:00:00,734.8,0.4903,8.3,14.8,22.7,58.6,-3,15,1081
2019-10-03T00:00:00,727.6,0.6195,3.8,9.3,13.2,74.6,25.3,12,1490
2020-03-01T00:00:00,730.8,0.3822,1.3,10.6,12,49.9,1.9,7,836
2017-05-10T00:00:00,728.3,0.5902,11.7,17.2,29,48.2,16.3,11,1967
2017-05-12T00:00:00,726.5,0.42,6.5,9.1,15.2,77.5,12.3,4,879
2017-08-10T00:00:00,733.4,0.2443,0.8,5,5.9,74.1,20.7,10,787
2019-07-17T00:00:00,728.6,0.3625,3,7.4,10.5,85.6,24.3,9,1166
2017-09-15T00:00:00,732,0.9394,10.1,13.5,23.7,84,19.2,13,2037
2017-10-13T00:00:00,734.2,0.1644,0.6,2.8,3.5,77.8,17.9,5,442
2019-06-11T00:00:00,731.9,0.4218,6.1,7.4,13.6,57.2,18.7,4,697
2017-04-25T00:00:00,725.7,0.3665,6.6,8.4,15.2,83,13.9,4,688
2017-09-24T00:00:00,732.2,0.7266,5.3,11.6,17,65.6,25,13,1599
2017-05-17T00:00:00,728.7,0.4223,1.5,10.8,12.8,54,24.9,18,1651
2016-06-17T00:00:00,727.4,0.623,7.4,12.5,20,68,23.8,10,1436
2018-10-30T00:00:00,731.3,0.5238,21.1,12.5,33.7,78,9.4,10,1559
2018-02-03T00:00:00,734.9,0.2792,1.2,9.4,10.8,60.7,-5.3,8,781
2018-06-28T00:00:00,726.7,0.6881,7.6,12.2,19.9,75.1,23.6,10,1612
2020-02-29T00:00:00,728.6,0.3721,3.4,7.1,10.6,58.4,-3.1,6,409
2017-07-26T00:00:00,732.5,0.5012,2.8,9.3,12.2,72.1,21.8,10,1311
2017-05-22T00:00:00,729.5,0.5509,6.3,11.5,18,71.1,17.7,7,1165
2018-08-10T00:00:00,727.7,0.572,3.7,12.8,16.6,87.5,21.9,13,1844
2017-07-01T00:00:00,727.5,0.4161,1.9,6.1,8.1,72.4,25.1,9,997
2016-05-13T00:00:00,725.4,0.4569,6.9,10.3,17.3,65.8,18,7,1024
2017-10-29T00:00:00,721.3,0.3896,5.5,6.1,11.7,95.2,4.5,6,513
2016-10-31T00:00:00,733.7,0.4249,11.5,10.3,21.9,69.3,8.6,6,995
2016-12-09T00:00:00,737.1,0.4096,10.4,10.3,20.8,73.1,-3.7,10,819
2017-01-14T00:00:00,739,0.6461,9.2,15.3,24.7,70.9,0.6,10,1579
2020-03-21T00:00:00,737.4,0.3677,2.8,4.7,7.7,65.8,2.1,5,482
2019-03-24T00:00:00,732.3,0.7142,4.1,17,21.2,44.9,7.6,17,1906
2016-12-04T00:00:00,732,0.3066,2.2,9.6,11.9,70.8,3.4,9,721
2016-06-21T00:00:00,726.3,0.6263,7.3,14.2,21.6,58.5,25.8,10,1525
2019-10-25T00:00:00,733.9,0.9532,19,20.6,39.7,78.9,11.1,17,2940
2016-09-26T00:00:00,728.7,0.4315,5.4,9.9,15.4,76.5,17.9,8,1137
2018-02-07T00:00:00,731.5,0.3297,8.9,11.3,20.3,86.8,-2.1,13,937
2017-07-04T00:00:00,731.2,0.5044,3.5,8.9,12.5,67.6,25.3,13,1151
2017-10-15T00:00:00,727.8,0.3274,1.3,7.3,8.7,74.3,19.7,12,1249
2019-12-01T00:00:00,716.6,0.266,2.2,5.8,8,90.5,5.8,5,462
2016-06-22T00:00:00,727.6,0.4274,6.9,13.7,20.7,53.2,22.8,10,1400
2018-09-17T00:00:00,727.2,0.4016,6.6,6.1,12.8,89.2,21.7,5,948
2016-03-16T00:00:00,721.8,0.34,4.7,8.7,13.4,57.7,15.2,6,760
2018-08-15T00:00:00,730.1,1.04,4.3,11.6,16,78.3,23.7,20,2102
2019-04-27T00:00:00,724.1,0.3533,2.7,5.4,8.2,53.9,10.6,4,474
2016-11-07T00:00:00,738.5,0.5526,19.3,15.3,33.6,57.4,11.4,7,1851
2018-12-02T00:00:00,718.5,0.3736,1.5,7.9,9.5,72,12.9,6,537
2016-01-18T00:00:00,730,0.3359,7,9.1,16.2,63.1,-12.1,8,556
2019-07-03T00:00:00,729,0.3895,3.3,9.3,12.3,79.9,24.1,9,1208
2016-04-22T00:00:00,725.7,0.6767,8.6,16.8,25.5,82.5,16,18,1985
2018-02-26T00:00:00,734.2,0.602,9.3,14.2,23.6,49.7,7.4,6,743
2016-01-17T00:00:00,724.1,0.3467,3.4,7.3,10.9,73.2,-2.4,7,418
2017-11-14T00:00:00,736.8,0.5094,12.2,14.8,27.2,69.5,4.7,14,1418
2017-09-26T00:00:00,729.5,0.6767,9.6,14.9,24.7,68.1,25.7,18,2411
2019-02-26T00:00:00,737.6,0.5077,11.3,13.4,24.8,53.3,-1,7,927
2020-03-19T00:00:00,730.2,0.3368,5,9.1,14.2,89,14.4,6,765
2017-05-29T00:00:00,726.7,0.3941,1.5,5.7,7.4,69.3,20.7,7,648
2018-05-07T00:00:00,730.7,0.5964,5.5,12.3,17.9,70.5,17.6,12,1417
2016-09-07T00:00:00,730.9,0.6338,8.7,15.3,24,71.8,27.1,14,2183
2017-04-17T00:00:00,731.5,0.5753,9.8,12,21.9,53.9,16.8,5,981
2019-06-02T00:00:00,724.1,0.4595,2.5,6.3,8.6,74.3,18,9,871
2019-03-30T00:00:00,723.6,0.4921,1.4,9.2,11.1,64.4,15.8,16,1603
2016-08-04T00:00:00,730.6,0.2236,1.4,5.1,6.4,71,25.2,10,709
2016-04-14T00:00:00,733.7,0.3873,6.4,11.9,18.1,43.7,11.9,8,1239
2016-09-22T00:00:00,732.2,0.5618,5.2,13.3,18.6,66.3,23.4,11,1675
2016-05-11T00:00:00,730.4,0.4627,8.5,11.5,20.1,81.8,17.8,15,1671
2019-01-28T00:00:00,725.8,0.221,2.5,9.9,12.6,59.9,-1.8,11,727
2018-07-21T00:00:00,725.7,0.2756,1,3.8,4.9,75.8,22,7,406
2019-10-27T00:00:00,725.2,0.4391,2.5,7.3,9.8,80.3,15.2,6,445
2016-01-05T00:00:00,741.7,0.4486,11,17.7,28.8,61.5,-7.9,11,1030
2019-02-17T00:00:00,725.3,0.2971,2,7.2,9.2,78.7,-0.8,7,686
2017-11-20T00:00:00,731.1,0.2377,2.2,7.9,10.2,59.8,2.4,10,662
2018-06-27T00:00:00,726.2,0.3373,0.9,6.1,7.1,84,21.5,7,825
2019-08-27T00:00:00,727.6,0.2895,0.8,5.1,6,88.4,20.6,6,650
2017-10-19T00:00:00,733.6,0.4801,7.3,14.4,21.8,61.8,14.9,15,1718
2019-07-04T00:00:00,731,0.3383,1.1,6.1,7.2,79.9,25.4,20,1431
2016-04-29T00:00:00,728,0.6172,14.4,13.6,28,88.9,10.5,12,1330
2016-02-29T00:00:00,723.8,0.2769,4.5,8.5,13.1,61.9,8.1,7,596
2018-06-30T00:00:00,731.1,0.6033,1.4,8.4,10,67.8,26.7,22,2056
2019-02-20T00:00:00,731.1,0.2168,1.4,8.8,10.2,85.2,1,6,604
2018-06-23T00:00:00,723.7,0.3634,1.6,4.7,6.4,82.3,21.5,6,529
2017-01-29T00:00:00,722.4,0.474,5.4,8.9,14.4,65.8,-0.6,7,512
2018-10-22T00:00:00,732,0.2202,1.9,8.5,10.5,61.3,8,6,804
2016-03-25T00:00:00,725.8,0.4354,6.7,8,14.9,74.8,7.2,7,646
2016-03-17T00:00:00,724.7,0.405,6.2,10.9,17.2,38.5,12,3,532
2017-02-05T00:00:00,728.3,0.3301,2.4,9.3,11.8,49.6,3.2,14,1071
2019-04-20T00:00:00,718.1,0.261,1.4,5.3,6.8,80.8,14.8,15,421
2016-02-09T00:00:00,718.4,0.2276,6.8,13.8,20.7,90.5,-1.2,10,739
2019-11-05T00:00:00,732.8,0.4593,7.2,14.7,21.3,73.3,8.2,9,1175
2016-06-07T00:00:00,721.1,0.3973,6.4,10,16.5,71.1,18.4,7,943
2020-01-11T00:00:00,726.5,0.3293,0.7,4.9,5.6,70.9,17.2,6,355
2016-09-18T00:00:00,729.8,0.3483,1.4,6.6,7.8,87.6,21.6,10,842
2018-05-08T00:00:00,732.3,0.3447,2.4,8.4,10.6,59.5,19.6,11,948
2016-08-16T00:00:00,731.7,0.2091,0.4,5,5.2,78.9,25.4,5,726
2018-09-18T00:00:00,726.7,0.8443,10.3,10.6,21,83.4,22.9,8,1428
2016-08-18T00:00:00,730.8,0.5771,5.9,11.5,17.5,71.3,25.2,8,1432
2019-05-23T00:00:00,729.5,0.3288,2.5,7.8,10.4,69.9,23.2,12,955
2016-09-27T00:00:00,727.5,0.3345,3.5,8.3,11.6,64.6,16.3,5,713
2018-08-21T00:00:00,726.1,0.2472,0.7,4.3,5,83.5,23.4,9,620
2017-01-08T00:00:00,741,0.3942,4.6,10.8,15.5,62.2,-10.9,10,642
2019-05-09T00:00:00,728.4,0.2075,0.6,4.6,5.3,75.7,20.5,10,650
2017-03-30T00:00:00,727.4,0.2108,2.5,6.1,8.8,62.9,10.2,6,598
2020-01-08T00:00:00,732.1,0.3699,5.7,8.7,14.5,61.5,-0.3,7,523
2017-02-24T00:00:00,722.6,0.3793,1.4,9.6,11.1,58.9,18.9,11,1313
2016-07-01T00:00:00,727.8,0.8761,5.1,14,19.2,67.3,21,19,1963
2017-05-09T00:00:00,728.1,0.6301,5,15.8,20.9,50.8,11.2,10,1341
2017-08-17T00:00:00,728.2,0.3426,1.2,6.9,8.3,74.9,24.5,12,1029
2018-07-23T00:00:00,726.8,0.2316,1.7,4.1,5.9,83.6,23.7,6,639
2018-07-09T00:00:00,734,0.7606,3.5,11.9,15.5,60.6,24,13,1583
2019-04-07T00:00:00,729.7,0.2474,0.9,5.6,6.7,73.3,15.8,12,1207
2017-05-08T00:00:00,728.4,0.4666,9.6,11.4,21.1,48.7,9.1,4,815
2018-11-07T00:00:00,730.3,0.3234,4.6,10.3,15,65.1,8.7,6,628
2018-05-22T00:00:00,729.4,0.3318,2.2,8.3,10.3,83.2,21,10,858
2019-07-22T00:00:00,726.7,0.4442,4.7,8,12.5,88.7,21.5,8,1014
2018-07-20T00:00:00,728.5,0.2392,1.3,6.1,7.4,70,23.5,12,842
2016-01-19T00:00:00,736.1,0.4713,13.5,14.6,28.2,63.7,-10.7,11,941
2017-08-27T00:00:00,733.3,0.2737,0.8,3.7,4.6,74.4,20,12,997
2018-04-23T00:00:00,735,0.1999,0.4,4.1,4.6,50,15.9,8,500
2016-10-24T00:00:00,732.4,0.4453,10.3,9.1,19.5,63.4,12.2,6,1132
2018-01-01T00:00:00,739.1,0.4297,7.4,17.4,24.9,71.8,-12.9,15,1063
2017-03-18T00:00:00,729.3,0.3827,3.4,13,16.5,90.4,3.2,14,1098
2019-07-31T00:00:00,731,0.5432,4.5,10.7,15.3,76.9,24,10,1142
2016-03-02T00:00:00,727.8,0.3458,7.3,8.2,15.6,63.7,-2,4,547
2017-06-13T00:00:00,729.5,0.6918,2.9,12.7,15.8,76.5,24.6,18,1938
2017-01-25T00:00:00,721.4,0.3253,3.5,10.4,14,77.7,7.3,7,760
2016-08-02T00:00:00,730.7,0.5468,7.1,13.7,20.9,64.8,26.5,10,1489
2017-10-27T00:00:00,726.6,0.2298,1.4,8.3,9.8,62.4,12.5,8,844
2017-12-24T00:00:00,729,0.3371,2.7,6.6,9.4,80.6,2.1,7,558
2019-12-07T00:00:00,736.7,0.5671,6.9,14.8,21.8,67.9,0.2,6,894
2016-06-27T00:00:00,728.8,0.5854,3.8,13.2,16.8,64.2,26.5,13,1526
2016-10-06T00:00:00,734.9,0.2784,3.4,8.1,11.6,72.3,17,6,800
2019-05-21T00:00:00,731.6,0.5654,9.3,9.7,19.1,61.6,13.4,4,852
2018-06-02T00:00:00,725.7,0.7135,6.1,8,14.2,72.8,24.1,10,1176
2018-12-17T00:00:00,728.3,0.3915,7.9,9.9,17.9,73.2,3.6,12,853
2016-06-25T00:00:00,732.2,0.2798,1.1,5,6.1,68.9,24.7,14,1176
2017-03-01T00:00:00,720.2,0.2098,3.5,6.8,10.4,78.6,13.4,6,649
2017-03-23T00:00:00,739.8,0.2693,3.4,10.7,14.2,40.8,2.3,7,699
2018-04-10T00:00:00,733.4,0.5635,9.8,14.5,24.4,66.6,2.9,11,900
2016-04-16T00:00:00,736.7,0.5695,2.9,12.3,14.9,38.5,16.7,9,1147
2017-09-16T00:00:00,733.2,0.7532,9.1,9.9,19.2,81.2,21.3,15,2004
2016-12-17T00:00:00,722.8,0.5443,3,15.3,18.4,89,4.2,13,1175
2018-03-19T00:00:00,725.1,0.65,12,18.9,31.1,44.3,7.1,9,1396
2019-03-18T00:00:00,735.2,0.5627,10.8,12.6,23.5,45.1,2.9,8,1048
2017-08-31T00:00:00,730.3,0.6402,9.9,13.7,23.7,74.6,20.2,14,2236
2018-07-07T00:00:00,736.6,0.4841,3.4,6,9.5,57.7,21.2,6,705
2017-05-15T00:00:00,729.3,0.5538,10.4,10.5,21,52.8,14.8,4,914
2019-11-19T00:00:00,723.9,0.7193,17.9,21.7,39.7,82.1,4.4,32,2499
2016-05-21T00:00:00,727.2,0.4733,4.3,8.2,12.3,93.2,13.2,7,666
2017-05-05T00:00:00,716.2,0.4263,6.9,8.3,15.3,82.2,15.2,3,760
2017-04-18T00:00:00,735.2,0.3118,4.1,8.8,13,46.6,15.6,5,719
2017-06-18T00:00:00,723.8,0.2946,0.6,4.9,5.6,74.3,24.9,8,809
2018-06-26T00:00:00,731.6,0.199,2.5,5.1,7.6,71,20.8,8,836
2018-02-13T00:00:00,742.5,0.2773,4,9.7,13.8,62.5,0.4,10,938
2016-06-11T00:00:00,727.8,0.4289,1.5,7.6,9,59.9,26.6,14,1042
2020-02-27T00:00:00,724.2,0.2776,4.3,6.6,11,73.1,-2.8,4,357
2017-09-23T00:00:00,732.1,0.8564,8.1,14.7,22.9,60.5,23.6,10,1625
2016-02-27T00:00:00,729.6,0.2133,1.7,8,9.8,60.4,0.9,7,561
2017-11-30T00:00:00,730.5,0.4031,5.9,13.5,19.5,66.9,8.3,12,1521
2016-09-29T00:00:00,731.3,0.5452,13.1,8.5,21.7,86.2,17.5,1,975
2017-05-01T00:00:00,721.6,0.2949,1.1,6.6,7.9,69.3,20.9,8,765
2017-07-03T00:00:00,730.8,0.6898,5.5,11.6,17.1,71.3,23.5,14,1877
2016-10-02T00:00:00,730.2,0.4661,2.9,8.9,11.9,88,16.5,10,1310
2019-03-04T00:00:00,728.3,0.3858,6.3,8.1,14.5,63.6,-4.9,6,478
2016-03-28T00:00:00,724.1,0.3414,4.4,6.2,10.6,76.1,9.6,6,538
2018-04-19T00:00:00,728.1,0.4376,6.9,8.8,15.8,76.6,3.9,6,666
2016-04-04T00:00:00,725.4,0.3367,5.6,8.4,14.2,67,6.4,7,685
2017-02-06T00:00:00,729.6,0.4589,7,16.8,23.9,63.4,5.5,16,1768
2016-07-31T00:00:00,729.2,0.4477,1.7,6.9,8.7,78.1,24.5,13,1129
2020-03-26T00:00:00,725.3,0.4106,3,10.4,13.5,65.5,12.3,9,1055
2019-03-14T00:00:00,725.5,0.343,3.8,9.2,12.7,44,17.4,9,1121
2017-11-15T00:00:00,730.3,0.3102,2.9,11.7,14.7,73.8,4.8,13,1239
2018-03-29T00:00:00,724.5,0.3777,2.3,11.6,14,92.6,14.8,7,1175
2017-02-25T00:00:00,721.2,0.3205,2.8,4.9,7.7,65.9,9.1,4,491
2019-12-14T00:00:00,717.2,0.4231,6,10.8,16.9,94.8,4.1,6,739
2019-06-24T00:00:00,724.3,0.2924,1.7,6.7,8.6,74.2,23.6,12,1051
2018-01-27T00:00:00,735,0.5435,3.5,14.4,18,62.5,8.2,12,1451
2016-09-30T00:00:00,732.3,0.526,11.7,8.2,20,88.3,15.7,3,820
2019-11-20T00:00:00,731.1,0.6948,16.8,17.4,34.3,78.9,5.4,27,1804
2019-01-02T00:00:00,731.5,0.4008,8.7,11.2,20,89.7,4.3,10,785
2018-04-26T00:00:00,726.3,0.4483,7.3,10.4,17.8,60.1,11,6,820
2018-04-13T00:00:00,725.7,0.4188,1.4,9.6,11.1,30.9,23.1,14,1486
2018-03-03T00:00:00,736.9,0.5133,4.7,6.1,10.9,61.7,0.9,4,444
2016-03-07T00:00:00,730.6,0.5524,4,14.5,18.6,54.9,10.5,14,1276
2017-06-24T00:00:00,726.3,0.4385,3.2,6.8,10.2,65.5,22.8,7,628
2019-11-28T00:00:00,733.7,0.3802,3.5,4.3,8,72,3.7,4,290
2018-12-27T00:00:00,735.5,0.1897,1.7,8.6,10.3,69.2,5.5,7,936
2019-03-16T00:00:00,732.3,0.3585,3.2,5.5,8.9,62.2,2.7,4,325
2019-09-13T00:00:00,733.3,0.1895,0.7,3.6,4.4,76.3,23.4,5,570
2019-07-21T00:00:00,728,0.6357,3.2,7.7,10.6,77.9,27.3,11,954
2017-01-16T00:00:00,735.8,0.6239,19,22.1,41.2,76.3,1.3,20,3367
2019-11-09T00:00:00,731.7,0.3875,3.2,12.5,15.7,63.8,1,10,1496
2019-07-01T00:00:00,730.4,0.533,7.6,11.4,19.1,61.6,22.9,9,1487
2016-01-28T00:00:00,723,0.4919,1.8,13.6,15.4,66.8,0.2,12,1066
2016-10-16T00:00:00,731.3,0.4536,0.8,8.6,9.5,71.8,19.4,14,1530
2017-05-18T00:00:00,728.1,0.5303,1.5,12.9,14.4,58.1,24.7,19,1603
2017-06-22T00:00:00,728.8,0.3249,1.7,6.8,8.6,75.5,24.3,16,1357
2016-07-21T00:00:00,732.4,1.0709,5.3,14.5,19.9,56.4,25.1,23,2554
2016-11-15T00:00:00,727.2,1.2201,24.2,29.6,53.9,59.7,7.5,22,3541
2018-01-26T00:00:00,739.3,0.2872,3.4,12.5,15.9,60.5,3.5,11,1261
2018-02-19T00:00:00,732.6,0.5171,3.1,12.7,15.9,81.9,10.6,9,1265
2020-01-29T00:00:00,730.9,0.6072,12,14.1,26.2,74.2,0.5,6,846
2018-12-09T00:00:00,735.2,0.5034,7.7,12.9,20.8,69,-2.8,12,1274
2019-02-23T00:00:00,731.7,0.2082,0.4,8.2,8.8,81.3,3.5,11,959
2016-08-05T00:00:00,727.6,0.3029,0.9,5.3,6.4,72.4,25.6,7,937
2019-04-26T00:00:00,717.4,0.3226,3.2,8.2,11.5,89.3,12.7,10,792
2016-02-01T00:00:00,726.2,0.5965,14,13.5,27.5,73.5,8,11,1042
2019-11-08T00:00:00,735,0.5843,10.7,12.6,23.3,65.6,-0.1,6,949
2017-04-13T00:00:00,738.2,0.455,8.4,11.3,19.7,52.1,11.8,6,1023
2017-08-18T00:00:00,725.7,0.4826,3.5,9.3,12.9,74.7,25.1,6,1167
2018-07-04T00:00:00,735.2,0.3917,0.9,5.4,6.4,69.4,28.1,11,846
2019-01-01T00:00:00,729.3,0.3918,3.8,5.8,9.7,76.3,7.6,4,328
2018-07-14T00:00:00,731.4,0.6605,1.5,8.9,10.5,62.6,27.1,18,1330
2016-08-10T00:00:00,732.1,0.477,3.7,9.9,13.4,73.1,27,8,1493
2020-01-25T00:00:00,724.9,0.344,2.3,7.4,9.8,89.8,4.8,3,420
2016-10-07T00:00:00,732.9,0.1644,0.9,3.6,4.6,85.7,17.2,4,513
2017-10-22T00:00:00,734.7,0.2763,0.9,5.3,6.3,67.5,17.9,13,1190
2018-02-04T00:00:00,725.5,0.3462,1.7,8,9.8,85.3,2.1,9,759
2019-03-01T00:00:00,730.7,0.6359,11.4,13.4,24.9,83.1,0.9,13,1222
2017-04-07T00:00:00,722,0.3579,6.8,8.3,15.2,78.9,2.1,3,506
2019-05-15T00:00:00,727.4,0.8868,10.4,12.7,23.2,62,14.3,16,2152
2016-02-17T00:00:00,730.2,0.4102,13.2,16.7,30,83.7,-0.3,16,1100
2016-02-19T00:00:00,730.3,0.2189,0.8,9.8,10.6,49.4,6.1,7,700
2019-07-08T00:00:00,729.3,0.536,9.3,7.3,16.7,75.5,25.2,12,1556
2019-04-11T00:00:00,727.6,0.2244,5.3,6.5,11.8,52.9,14.3,6,905
2020-02-02T00:00:00,718.3,0.2887,1.9,6.6,8.6,72.7,6.3,7,437
2020-03-14T00:00:00,737.2,0.4524,3.7,8.8,12.6,58.5,4.4,6,609
2019-12-15T00:00:00,723.3,0.444,4.7,11,15.8,75.8,1.4,17,774
2020-03-24T00:00:00,730.4,0.3822,6.5,9.6,16.2,78.5,6,9,850
2018-04-12T00:00:00,725.8,0.3468,1.3,10.9,12.3,43.2,17.1,10,1102
2018-05-13T00:00:00,729.2,0.4679,2.4,6.7,9.2,89.7,18.5,16,1027
2016-03-06T00:00:00,733.4,0.5442,3.8,10.6,14.5,76.4,2.3,18,1335
2017-10-28T00:00:00,724.8,0.4444,4.5,8.8,13.4,84.3,9.4,7,902
2019-02-03T00:00:00,729.9,0.8542,4.6,19.5,24.2,74.3,7.3,25,2218
2019-12-27T00:00:00,732.2,0.5398,3.7,12.9,16.8,85.9,12.5,12,1382
2018-07-31T00:00:00,729.4,0.3331,3.4,6.7,10.3,84.1,21.9,5,1074
2019-01-03T00:00:00,728.8,0.3412,6.2,10.1,16,76.9,2.3,9,748
2016-04-12T00:00:00,732.6,0.4621,11.3,9.8,21.2,57.5,7,5,970
2019-06-28T00:00:00,734.5,0.5843,1.5,7.8,9.3,75.7,24.9,17,1110
2019-10-24T00:00:00,733.8,0.7622,5.8,17.8,23.7,55.2,12.9,11,1704
2017-03-02T00:00:00,729.7,0.364,7,8.1,15.2,66.7,1.1,5,617
2017-05-30T00:00:00,728.6,0.4305,2.5,9.5,12.1,61.1,21.4,11,1143
2018-09-27T00:00:00,730.5,0.4191,8.3,8.3,16.7,86.6,14.7,5,993
2019-12-19T00:00:00,736.9,0.2745,6.2,14.1,20.4,64.7,-5.5,8,706
2018-07-29T00:00:00,732.1,0.4064,1.1,5.3,6.5,68.2,21.8,11,1367
2019-03-08T00:00:00,733.1,0.3947,3.7,14.3,18,69.1,-0.7,17,1383
2019-06-16T00:00:00,725.5,0.2879,0.9,4.9,5.7,82.7,21.3,10,620
2019-02-10T00:00:00,739.3,0.4686,3.2,12.3,15.3,72.1,-2.9,12,1239
2017-12-04T00:00:00,733.2,0.3419,8.9,13.3,22.3,64.8,7.6,17,1807
2019-10-16T00:00:00,721,0.4437,5.1,9.5,14.5,80.8,11.1,6,726
2016-03-09T00:00:00,729.9,0.572,2.8,15.2,18.8,48.8,17.7,20,1599
2018-11-30T00:00:00,728.3,0.7333,24.7,19.8,44.6,84.1,3.6,22,2199
2019-11-25T00:00:00,723.5,0.4103,1.1,11,12.4,73.7,6.7,10,989
2016-06-28T00:00:00,727.8,0.5852,5.2,11.6,16.9,63.5,23.8,12,1642
2019-07-10T00:00:00,730.1,0.3526,1.5,7,8.5,69.8,27.3,13,1263
2018-10-24T00:00:00,735.1,0.5113,10.3,9.7,20.1,72.3,6.1,3,764
2018-11-04T00:00:00,736.2,0.2664,2.1,6,8.2,71.9,7.8,8,935
2016-07-15T00:00:00,728.2,0.3234,2.2,7.4,9.7,70.5,25.2,10,865
2019-01-13T00:00:00,733.6,0.3916,3.5,8.6,12.2,81.9,-1.1,14,1092
2016-04-19T00:00:00,731.6,0.9511,14.3,22.2,36.5,37.2,18.7,15,2569
2016-04-09T00:00:00,725.8,0.3551,4.1,5.9,9.8,75.3,-0.3,5,372
2018-07-27T00:00:00,728.7,0.402,2.8,8.7,11.6,76.3,23.1,12,1109
2019-06-21T00:00:00,726,0.4498,5.7,6.4,12.2,65.8,20.3,4,603
2016-07-26T00:00:00,729.2,0.7911,9.1,13.7,22.9,66.2,26.5,11,2207
2019-12-11T00:00:00,737,0.3228,5.9,9.3,15.4,64.4,-3,9,507
2016-04-10T00:00:00,732.6,0.2605,1.4,9,10.5,59.6,0.7,8,676
2017-09-14T00:00:00,727.8,0.4287,3.3,7.5,10.8,87.9,18,7,852
2016-07-17T00:00:00,732.7,0.3949,1.7,5.4,7.3,63.1,25,9,1039
2018-05-04T00:00:00,727.9,0.4034,1.8,7.8,9.7,68.6,21.2,12,1194
2016-12-06T00:00:00,725.1,0.2301,1.1,7.8,9,87.2,3,5,497
2019-12-23T00:00:00,731.1,1.4539,28,29.6,57.6,73.3,4.4,25,3548
2019-09-04T00:00:00,728.5,0.5595,4.4,9.4,13.6,67.2,23.7,11,1194
2018-07-18T00:00:00,729.9,0.6518,11.4,11.3,22.8,57.6,22.8,9,1032
2018-01-07T00:00:00,737.9,0.7062,12.4,21.4,33.9,56.9,-10.7,22,1786
2018-12-01T00:00:00,726.9,0.2565,2,7.8,10,92.2,5.3,11,775
2017-08-07T00:00:00,729.2,0.647,10.1,11,21.3,87.4,19.1,9,1542
2018-07-24T00:00:00,728.4,0.1779,0.8,3.9,4.8,77.2,24.9,4,689
2018-06-05T00:00:00,724,0.4473,6.1,11.4,17.6,74.6,16.4,8,961
2018-11-08T00:00:00,735.3,0.5852,17.9,13,31,74.7,4.3,10,1359
2016-10-28T00:00:00,735.2,0.4141,8.2,10.5,18.8,76.6,8.6,6,1013
2017-03-03T00:00:00,737.4,0.4115,7.4,9.7,17.2,60.1,-2.5,7,666
2017-12-17T00:00:00,732.4,0.6503,4.9,18.9,23.8,78.3,2.4,21,1957
2019-02-07T00:00:00,726.2,0.8398,4.5,11.1,15.5,92.9,13.8,11,1152
2016-01-02T00:00:00,729.7,0.2607,1.9,6.9,9,69.6,-0.4,9,544
2016-12-29T00:00:00,722.4,0.3591,5.7,11.6,17.5,75.2,2.5,7,862
2018-09-10T00:00:00,727.8,0.3318,1.4,4,5.5,95.7,16.7,3,364
2017-08-16T00:00:00,730.3,0.5136,5.4,11,16.5,65,25.3,12,1386
2018-06-14T00:00:00,728.9,0.64,11,14.3,25.4,53.5,22.1,9,1351
2020-02-03T00:00:00,723.8,0.5142,6,13.1,19.2,59.1,11.5,8,1280
2016-04-13T00:00:00,735.8,0.4787,8.5,15.2,23.9,48.4,7.1,6,891
2019-04-16T00:00:00,730.3,0.2112,1.5,8,9.5,54.6,12.1,8,592
2016-07-03T00:00:00,731.4,0.5684,3.7,8.2,11.8,65,20.1,14,1826
2018-06-15T00:00:00,730,0.8347,11.2,17.6,28.9,55.9,21.1,11,1702
2018-07-10T00:00:00,730,1.035,8.4,14.9,23.4,63.2,26,19,2134
2020-02-14T00:00:00,737.1,0.4867,7.7,9.4,17.2,63,-5.5,5,630
2019-01-30T00:00:00,728.8,0.2402,3.9,7.8,11.8,60.6,-14.5,6,377
2016-04-02T00:00:00,717.9,0.255,2.6,4.6,7.3,62.2,6.8,3,246
2017-08-11T00:00:00,730.3,0.8126,3.8,11,14.9,81,22.1,16,1478
2016-08-11T00:00:00,730.9,0.3975,1.9,8.8,10.7,73.8,27.8,9,1955
2020-01-09T00:00:00,739.3,0.2106,3.1,11.6,14.7,60.9,-0.1,6,750
